col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128
-0.11237989366054535,0.013129467144608498,0.01153574325144291,-0.08872159570455551,-0.030467089265584946,-0.022376039996743202,-0.004260091111063957,0.0058267442509531975,0.19703690707683563,-0.14313966035842896,0.17931818962097168,-0.047209516167640686,-0.2767816185951233,-0.07601737231016159,-0.028765231370925903,0.13181303441524506,-0.13315251469612122,-0.14029452204704285,-0.050632789731025696,-0.08470264077186584,0.056271057575941086,0.019936246797442436,-0.011395019479095936,0.1203119233250618,-0.11844049394130707,-0.3654073178768158,-0.09309961646795273,-0.11452342569828033,-0.10593300312757492,-0.09750646352767944,-0.0019153840839862823,0.05988515540957451,-0.18771234154701233,-0.07789338380098343,0.01505066268146038,0.11379929631948471,-0.020963585004210472,0.007343165576457977,0.1800038069486618,0.03902357444167137,-0.14866922795772552,-0.02324696257710457,0.04835519194602966,0.31789305806159973,0.159269317984581,0.08456578850746155,-0.05355533957481384,0.0022490592673420906,0.12477811425924301,-0.2630797028541565,0.0618266686797142,0.15903672575950623,0.04395640268921852,0.04439594969153404,0.07866676151752472,-0.06674568355083466,0.023231064900755882,0.12510988116264343,-0.25245314836502075,0.043267667293548584,0.006550708319991827,-0.08475890010595322,-0.05237792059779167,-0.017213469371199608,0.22014746069908142,0.14757370948791504,-0.11447545886039734,-0.16230164468288422,0.2106892317533493,-0.21572959423065186,-0.060292795300483704,0.0429358035326004,-0.13340862095355988,-0.1847544014453888,-0.25327685475349426,0.07970808446407318,0.40976306796073914,0.16696102917194366,-0.1003754660487175,0.08225083351135254,-0.038837283849716187,-0.03723990544676781,0.1070944294333458,0.06364288926124573,-0.04243749380111694,0.05205806717276573,-0.05571308732032776,0.07957489043474197,0.15083380043506622,0.05468505993485451,-0.10463547706604004,0.19329586625099182,-0.024240152910351753,0.04184350371360779,0.11744174361228943,-0.0030587115325033665,-0.05874527990818024,-0.009007543325424194,-0.24884840846061707,-0.0017416002228856087,0.029422927647829056,-0.04078931733965874,0.002640849445015192,0.06805073469877243,-0.0927635133266449,0.09246513992547989,-0.01327393390238285,-0.04834364354610443,-0.07086532562971115,0.1018383800983429,-0.21182282269001007,-0.058538250625133514,0.11873035877943039,-0.2442268431186676,0.19009165465831757,0.12509407103061676,0.05680107697844505,0.11750908195972443,0.08672307431697845,0.025114234536886215,0.04538543149828911,-0.058951906859874725,-0.17344063520431519,-0.08939771354198456,0.10032924264669418,0.04647117480635643,0.15071089565753937,-0.004095954354852438
-0.12347704917192459,0.004626242443919182,0.004377323668450117,-0.0953448936343193,-0.03661898896098137,-0.01529504731297493,-0.006807135418057442,0.003361691255122423,0.18711303174495697,-0.16109900176525116,0.19058874249458313,-0.03457023948431015,-0.2660408914089203,-0.08475736528635025,-0.026281068101525307,0.13185888528823853,-0.14223244786262512,-0.14689910411834717,-0.05131392553448677,-0.09236183762550354,0.06368667632341385,0.005358208902180195,-0.021049147471785545,0.12222487479448318,-0.11316820234060287,-0.3602246344089508,-0.10407164692878723,-0.10398440808057785,-0.08174407482147217,-0.10379789769649506,-0.0014049084857106209,0.045582257211208344,-0.19734497368335724,-0.07664996385574341,0.008220572024583817,0.10786879062652588,-0.011906081810593605,0.0030818944796919823,0.1739012897014618,0.03152385726571083,-0.14584818482398987,-0.019237253814935684,0.07005678862333298,0.3099084794521332,0.15525108575820923,0.09622923284769058,-0.06310850381851196,0.003961436450481415,0.12939973175525665,-0.26046690344810486,0.06030532717704773,0.1527038961648941,0.05660686269402504,0.03938278555870056,0.08923035860061646,-0.08123893290758133,0.03307631239295006,0.1259821057319641,-0.2454308718442917,0.04774998873472214,-0.01112590916454792,-0.09394042193889618,-0.05074712261557579,-0.01814826764166355,0.2288912534713745,0.14124153554439545,-0.11502935737371445,-0.16690097749233246,0.21842895448207855,-0.19828689098358154,-0.055771686136722565,0.04993489384651184,-0.12960952520370483,-0.17391501367092133,-0.2661163806915283,0.07609866559505463,0.41377168893814087,0.16591918468475342,-0.09407854080200195,0.09580522030591965,-0.04641257971525192,-0.039008788764476776,0.10060857236385345,0.062487199902534485,-0.05086980015039444,0.0372789204120636,-0.06853723526000977,0.0805368572473526,0.13986603915691376,0.06505505740642548,-0.0964861661195755,0.18508805334568024,-0.027778495103120804,0.044020876288414,0.1105915829539299,0.013445528224110603,-0.08402657508850098,-0.016649466007947922,-0.2385793775320053,-0.014717106707394123,0.037446923553943634,-0.040836889296770096,0.002600348088890314,0.07837092131376266,-0.10093327611684799,0.08279259502887726,-0.018015170469880104,-0.0471951961517334,-0.07094142585992813,0.10072874277830124,-0.20445731282234192,-0.046496469527482986,0.09622832387685776,-0.262212872505188,0.19120144844055176,0.13160306215286255,0.0501040443778038,0.11885619908571243,0.09803586453199387,0.019523024559020996,0.036685019731521606,-0.06768389046192169,-0.18156027793884277,-0.09284767508506775,0.09116562455892563,0.029220933094620705,0.15129844844341278,5.044182762503624e-05
-0.14208795130252838,-0.0234973207116127,0.004611379932612181,-0.0770501047372818,-0.025394313037395477,0.0006664469838142395,-0.015510957688093185,-0.0027068452909588814,0.16748331487178802,-0.15140442550182343,0.17491130530834198,-0.04082869365811348,-0.2668207287788391,-0.10028546303510666,-0.038808196783065796,0.14401187002658844,-0.12832705676555634,-0.12675751745700836,-0.04987885802984238,-0.10081661492586136,0.02416142076253891,0.020489513874053955,-0.012932642363011837,0.12069148570299149,-0.0988302230834961,-0.35862094163894653,-0.08883608132600784,-0.1416807472705841,-0.10985887050628662,-0.08843071758747101,-0.0032958509400486946,0.0564802810549736,-0.18526378273963928,-0.054372839629650116,0.014232738874852657,0.11538378149271011,-0.0019915096927434206,0.024998318403959274,0.1545718014240265,0.03102227672934532,-0.12223543226718903,-0.0337502583861351,0.0301118902862072,0.3190286159515381,0.1344965398311615,0.08170019835233688,-0.052868906408548355,0.019674384966492653,0.12145455926656723,-0.25832781195640564,0.021426893770694733,0.14486733078956604,0.05882163718342781,0.006601820699870586,0.0660131424665451,-0.06604418158531189,0.028030261397361755,0.10179995000362396,-0.2206445038318634,0.05329965054988861,-0.011655153706669807,-0.0941314622759819,-0.06960397213697433,-0.015354844741523266,0.22237376868724823,0.13237003982067108,-0.11425764113664627,-0.15158817172050476,0.2194545865058899,-0.19245663285255432,-0.024278584867715836,0.032461825758218765,-0.13934390246868134,-0.20040363073349,-0.21954300999641418,0.0781499445438385,0.4013458788394928,0.16781850159168243,-0.11354662477970123,0.0812651589512825,-0.05777192860841751,-0.014236651360988617,0.0967223197221756,0.05317255109548569,-0.036366138607263565,0.049802616238594055,-0.06195536255836487,0.07879283279180527,0.14334288239479065,0.027095425873994827,-0.07011782377958298,0.17632587254047394,-0.03521537408232689,0.03010718710720539,0.09911447018384933,-0.02898944728076458,-0.05392082780599594,-0.0019398550502955914,-0.22602690756320953,0.0027323635295033455,0.039146289229393005,-0.05104478821158409,0.02758937142789364,0.042202044278383255,-0.09544988721609116,0.08912941068410873,-0.019775399938225746,-0.056513044983148575,-0.055488117039203644,0.10021289438009262,-0.20974691212177277,-0.04692907631397247,0.13504944741725922,-0.22288011014461517,0.1947089284658432,0.14416874945163727,0.05820583179593086,0.13102681934833527,0.08503784239292145,0.03598862513899803,0.02482983097434044,-0.0505385547876358,-0.1702023297548294,-0.10092006623744965,0.09702254831790924,0.022050509229302406,0.1233038529753685,-0.023334559053182602
-0.1344715654850006,-0.019874051213264465,-0.0022284146398305893,-0.0733228474855423,-0.05945403128862381,-0.0020163683220744133,-0.050225116312503815,0.004402379039674997,0.16923056542873383,-0.16503556072711945,0.1523432731628418,-0.046670425683259964,-0.28384464979171753,-0.08592496067285538,-0.03150254860520363,0.14113041758537292,-0.1135043129324913,-0.12029717117547989,-0.06104332208633423,-0.12022131681442261,0.02088809758424759,0.03508127108216286,0.010204491205513477,0.12451748549938202,-0.08121813088655472,-0.36909738183021545,-0.09049159288406372,-0.15102000534534454,-0.09844012558460236,-0.10297591984272003,-0.025794874876737595,0.04172719269990921,-0.17122314870357513,-0.05972833186388016,0.020443806424736977,0.11996658891439438,0.009140608832240105,0.01653406210243702,0.17015404999256134,0.03274587169289589,-0.11231257766485214,-0.05960209667682648,0.020802419632673264,0.30133524537086487,0.1325320303440094,0.10172086209058762,-0.02925698086619377,-0.0028168559074401855,0.14310689270496368,-0.2327127605676651,0.0461592897772789,0.16422317922115326,0.05054297670722008,-0.0034728730097413063,0.08706629276275635,-0.09576971083879471,0.027147416025400162,0.13383875787258148,-0.20175603032112122,0.06033242866396904,0.0071224067360162735,-0.07300031930208206,-0.07096885144710541,-0.03098924644291401,0.27224355936050415,0.13741080462932587,-0.11367214471101761,-0.1535998433828354,0.2293138951063156,-0.18530312180519104,-0.024669770151376724,0.02919076383113861,-0.16123294830322266,-0.17446739971637726,-0.21495507657527924,0.05223789066076279,0.3830108046531677,0.15798205137252808,-0.11272243410348892,0.07260467112064362,-0.07487310469150543,-0.008411822840571404,0.09077616035938263,0.05453871935606003,-0.05770784616470337,0.05072344094514847,-0.058732304722070694,0.06732150167226791,0.1457705944776535,0.03498796373605728,-0.05864733085036278,0.16659073531627655,-0.0356762558221817,0.03596213832497597,0.1050708144903183,-0.045092903077602386,-0.08551593869924545,-0.03365906700491905,-0.21209442615509033,-0.009465822950005531,0.036550410091876984,-0.07685612887144089,0.02280566282570362,0.041197218000888824,-0.10960756242275238,0.07113312184810638,-0.04487170651555061,-0.04701214283704758,-0.0696379616856575,0.08352449536323547,-0.21183620393276215,-0.03937836363911629,0.1642903983592987,-0.21701008081436157,0.19984804093837738,0.12928429245948792,0.061469580978155136,0.1408298909664154,0.08517754822969437,0.06739827990531921,0.004733425565063953,-0.05283884331583977,-0.17842960357666016,-0.09274967014789581,0.09356827288866043,0.016743771731853485,0.1301688253879547,-0.01205095648765564
-0.1417796015739441,-0.007989457808434963,0.009610164910554886,-0.07000193744897842,-0.03519323095679283,-0.006430548150092363,-0.031519338488578796,-0.0017156321555376053,0.16788126528263092,-0.1509358137845993,0.15681518614292145,-0.04339968040585518,-0.2768424153327942,-0.08783411234617233,-0.03237304463982582,0.15302936732769012,-0.12096823751926422,-0.14695115387439728,-0.05460736155509949,-0.10354604572057724,0.02369004115462303,0.03440302982926369,-0.012609506957232952,0.1160607635974884,-0.09961291402578354,-0.36194658279418945,-0.09816974401473999,-0.15081846714019775,-0.11441614478826523,-0.08971798419952393,-0.005042762495577335,0.046844907104969025,-0.18488454818725586,-0.048507869243621826,0.02511802688241005,0.1210116446018219,-0.004626945126801729,0.016839899122714996,0.15721921622753143,0.030788633972406387,-0.12727642059326172,-0.024728640913963318,0.028616417199373245,0.31507161259651184,0.12054448574781418,0.08099259436130524,-0.03655023127794266,-0.004843647591769695,0.12452049553394318,-0.2391962856054306,0.04354478418827057,0.1581922322511673,0.05172757804393768,0.0226612351834774,0.07906308770179749,-0.0711570754647255,0.03947827219963074,0.11095757782459259,-0.22818243503570557,0.05461088940501213,0.007160426117479801,-0.08001814782619476,-0.0678585097193718,-0.020534584298729897,0.23770084977149963,0.1367405205965042,-0.1126464381814003,-0.15430106222629547,0.2205548733472824,-0.18689827620983124,-0.030162982642650604,0.03786825016140938,-0.14641442894935608,-0.189863920211792,-0.22299456596374512,0.07698825001716614,0.4112555980682373,0.16005344688892365,-0.11542193591594696,0.08485522121191025,-0.05479966476559639,-0.018260996788740158,0.0898972600698471,0.05622553825378418,-0.05377349257469177,0.0579620823264122,-0.06237751245498657,0.09195924550294876,0.15426181256771088,0.03265071660280228,-0.06750280410051346,0.16605067253112793,-0.02833862602710724,0.029130175709724426,0.10682393610477448,-0.024291880428791046,-0.05853588134050369,-0.028534039855003357,-0.2222866266965866,-0.009524826891720295,0.03417868912220001,-0.053453944623470306,0.00869027990847826,0.0399370975792408,-0.08814232796430588,0.0884622186422348,-0.016712060198187828,-0.06319333612918854,-0.08335723727941513,0.1039239838719368,-0.20571666955947876,-0.039159394800662994,0.1377023458480835,-0.21977904438972473,0.20605376362800598,0.12445206195116043,0.05530104041099548,0.12955443561077118,0.07651376724243164,0.04829811677336693,0.00323481485247612,-0.06511403620243073,-0.17089244723320007,-0.10428467392921448,0.10866156220436096,0.04184478893876076,0.13853180408477783,-0.012599213980138302
-0.13882523775100708,-0.00021464098244905472,0.012805277481675148,-0.08398621529340744,-0.02540144883096218,-0.0042186020873487,-0.022402171045541763,0.0033980514854192734,0.17237292230129242,-0.16216488182544708,0.1694471836090088,-0.03996279090642929,-0.2584937810897827,-0.09593293070793152,-0.03070201352238655,0.15279820561408997,-0.13406459987163544,-0.13637502491474152,-0.04879072308540344,-0.09894946217536926,0.025056786835193634,0.03187339007854462,-0.01499307993799448,0.11644840240478516,-0.09054145216941833,-0.36781418323516846,-0.09942677617073059,-0.1384529322385788,-0.10680976510047913,-0.08456818759441376,-0.0004691844806075096,0.056590888649225235,-0.1856236457824707,-0.045320529490709305,0.015774507075548172,0.12381348758935928,-0.007911419495940208,0.024837378412485123,0.14322468638420105,0.03429076820611954,-0.13038420677185059,-0.03221139311790466,0.037444550544023514,0.31771066784858704,0.12423498928546906,0.08577718585729599,-0.04838959500193596,-0.00014200806617736816,0.11979418992996216,-0.2382439523935318,0.03660297393798828,0.15155886113643646,0.05243523418903351,0.02950972691178322,0.07450729608535767,-0.07277307659387589,0.04667608439922333,0.09617169946432114,-0.22866149246692657,0.041017621755599976,-0.007751988712698221,-0.0875413715839386,-0.06431171298027039,-0.00942221935838461,0.23956117033958435,0.14371950924396515,-0.10807865858078003,-0.16551801562309265,0.21882472932338715,-0.18902753293514252,-0.02931017056107521,0.04655425250530243,-0.14025092124938965,-0.18474267423152924,-0.2214631289243698,0.07561784982681274,0.3983289897441864,0.15830112993717194,-0.10375785082578659,0.08576637506484985,-0.06112167611718178,-0.024006929248571396,0.09586241096258163,0.06205059215426445,-0.054379239678382874,0.05744349956512451,-0.06415314227342606,0.08577653765678406,0.14604026079177856,0.026095539331436157,-0.0732395127415657,0.16633544862270355,-0.0326496921479702,0.029728014022111893,0.10139608383178711,-0.02519865892827511,-0.06163948029279709,-0.00726937223225832,-0.22779802978038788,-0.01718072034418583,0.04148443788290024,-0.05454636365175247,0.0025691755581647158,0.04356870800256729,-0.10132749378681183,0.09236141294240952,-0.010973758064210415,-0.061114490032196045,-0.06677649170160294,0.10308948159217834,-0.20541639626026154,-0.04675870016217232,0.13186320662498474,-0.2235361933708191,0.20857037603855133,0.1330745667219162,0.0539746917784214,0.13522693514823914,0.08707941323518753,0.04979804903268814,0.006961439736187458,-0.07538168132305145,-0.1647617518901825,-0.09394290298223495,0.10738399624824524,0.036424458026885986,0.12951956689357758,-0.021029140800237656
-0.12483349442481995,0.005739467218518257,0.007003231905400753,-0.08926521986722946,-0.04665574058890343,-0.0029415804892778397,-0.00716763362288475,0.004076563287526369,0.183379128575325,-0.14255449175834656,0.16978657245635986,-0.05565451458096504,-0.27641457319259644,-0.07486473768949509,-0.0318114310503006,0.1355043351650238,-0.15036901831626892,-0.15206900238990784,-0.0389811173081398,-0.08634999394416809,0.03686533123254776,0.010369670577347279,-0.02524842508137226,0.11968141049146652,-0.1212153360247612,-0.3666389286518097,-0.0816984474658966,-0.12107597291469574,-0.10440206527709961,-0.09115626662969589,-0.0026107383891940117,0.06630927324295044,-0.18672679364681244,-0.06693755835294724,0.017898965626955032,0.10595299303531647,-0.015115850605070591,0.017902415245771408,0.17006252706050873,0.036816664040088654,-0.15710993111133575,-0.009805024601519108,0.04889815300703049,0.32441896200180054,0.15651555359363556,0.09131255000829697,-0.06711968034505844,0.007790476083755493,0.12485429644584656,-0.2704841196537018,0.04107968509197235,0.16695228219032288,0.030940748751163483,0.026965010911226273,0.07378776371479034,-0.06399369239807129,0.02108938619494438,0.10757992416620255,-0.24391457438468933,0.04929057136178017,0.0021286369301378727,-0.09522151201963425,-0.04056768864393234,-0.028552865609526634,0.21890607476234436,0.1315729022026062,-0.11247124522924423,-0.1593603938817978,0.2022048532962799,-0.20406807959079742,-0.05762936919927597,0.049551501870155334,-0.1268393099308014,-0.18681371212005615,-0.2520422339439392,0.07911883294582367,0.41350722312927246,0.1711290031671524,-0.08935382962226868,0.08573457598686218,-0.040709760040044785,-0.03922233358025551,0.10275720804929733,0.06279032677412033,-0.046032633632421494,0.042927224189043045,-0.05641084164381027,0.07947259396314621,0.15233875811100006,0.052709728479385376,-0.09473723918199539,0.19046282768249512,-0.03378354012966156,0.03542226180434227,0.10716897994279861,0.007146745454519987,-0.06765148043632507,-0.010149692185223103,-0.24103428423404694,-0.016286766156554222,0.04426005482673645,-0.04463477060198784,0.019311683252453804,0.07417525351047516,-0.10450536757707596,0.08480175584554672,-0.023985622450709343,-0.047271374613046646,-0.06716711074113846,0.10408039391040802,-0.19779033958911896,-0.04179787635803223,0.11921638250350952,-0.25110962986946106,0.1922074407339096,0.13464322686195374,0.06278736144304276,0.11033843457698822,0.09087881445884705,0.00012016855180263519,0.027880139648914337,-0.06028866022825241,-0.1664726436138153,-0.10019038617610931,0.09838563203811646,0.04016239568591118,0.15274134278297424,-0.005114016123116016
-0.12143081426620483,0.011973368003964424,0.008032068610191345,-0.09716988354921341,-0.05024871230125427,-0.008650004863739014,-0.011078452691435814,-0.002541638445109129,0.18596795201301575,-0.1494658887386322,0.17047028243541718,-0.05239547789096832,-0.27806198596954346,-0.07804214954376221,-0.02140437252819538,0.1328432410955429,-0.14743971824645996,-0.1483149379491806,-0.04230364412069321,-0.09011176973581314,0.044074513018131256,0.015449793078005314,-0.010068696923553944,0.12275379151105881,-0.11986756324768066,-0.3679254353046417,-0.0913754403591156,-0.12095808982849121,-0.10695156455039978,-0.10167443007230759,0.005620790645480156,0.06178663298487663,-0.1829831600189209,-0.06787098199129105,0.011221187189221382,0.10166459530591965,-0.021869495511054993,0.013161680661141872,0.1738063544034958,0.03958713635802269,-0.1559007465839386,-0.016217518597841263,0.04636514186859131,0.3234780728816986,0.15787532925605774,0.08456616848707199,-0.06071348860859871,0.004784039221704006,0.13230624794960022,-0.26567718386650085,0.04320131242275238,0.16886593401432037,0.021828146651387215,0.029220515862107277,0.08343793451786041,-0.05955479294061661,0.0246562622487545,0.107622429728508,-0.2433038353919983,0.047535479068756104,0.006738727912306786,-0.08740177005529404,-0.04847965016961098,-0.02810337394475937,0.22427593171596527,0.13615867495536804,-0.11951164901256561,-0.1598912626504898,0.19574695825576782,-0.1981745958328247,-0.06106359139084816,0.05845581740140915,-0.14204585552215576,-0.17924608290195465,-0.2537420392036438,0.07122310996055603,0.42257213592529297,0.15565946698188782,-0.08847576379776001,0.0768757238984108,-0.048433754593133926,-0.03758958354592323,0.09937138855457306,0.06765460222959518,-0.046170055866241455,0.045064255595207214,-0.05486755073070526,0.08981887996196747,0.14184145629405975,0.04925107955932617,-0.10395600646734238,0.1941409558057785,-0.028099019080400467,0.04487914592027664,0.11108490824699402,0.017872560769319534,-0.07177311927080154,-0.01902489736676216,-0.2403150349855423,-0.015806809067726135,0.04693916440010071,-0.04602851718664169,0.010806584730744362,0.0739290863275528,-0.09630497545003891,0.09598376601934433,-0.016151897609233856,-0.041091736406087875,-0.07122036814689636,0.10460276156663895,-0.20420801639556885,-0.04354938864707947,0.11527754366397858,-0.2520553469657898,0.18717342615127563,0.1305689960718155,0.053292255848646164,0.10518233478069305,0.08334299176931381,0.00818733498454094,0.01768064871430397,-0.057993922382593155,-0.16073019802570343,-0.09601563215255737,0.09464092552661896,0.05028679221868515,0.14959301054477692,-0.011035388335585594
-0.12263160198926926,0.013411492109298706,0.016461869701743126,-0.09565727412700653,-0.042270902544260025,-0.020539231598377228,-0.009214255027472973,-0.004910671152174473,0.1742320954799652,-0.1355949193239212,0.18316486477851868,-0.05352407693862915,-0.2794170379638672,-0.08683159947395325,-0.02191239595413208,0.1363399177789688,-0.1398095190525055,-0.13053877651691437,-0.0494682639837265,-0.09860237687826157,0.04000446945428848,0.027699248865246773,0.002100487006828189,0.12841470539569855,-0.11982021480798721,-0.3694489300251007,-0.08204913884401321,-0.12736962735652924,-0.11164213716983795,-0.10148464888334274,0.006413547322154045,0.06578957289457321,-0.18629834055900574,-0.06525535136461258,0.011581514030694962,0.0997973382472992,-0.027344275265932083,0.0077603477984666824,0.1653870940208435,0.031317491084337234,-0.15432611107826233,-0.021401982754468918,0.048472724854946136,0.31452614068984985,0.13978353142738342,0.07938483357429504,-0.044179607182741165,-0.00844220444560051,0.10872111469507217,-0.23950274288654327,0.04739721119403839,0.16704104840755463,0.02237686514854431,0.023282956331968307,0.06183633953332901,-0.05836832895874977,0.016854971647262573,0.12069638818502426,-0.24845628440380096,0.03870464861392975,0.02029023878276348,-0.06965834647417068,-0.060902148485183716,-0.03632323443889618,0.20986568927764893,0.13767927885055542,-0.11954057216644287,-0.14950832724571228,0.20109206438064575,-0.20593982934951782,-0.05468589439988136,0.05582793056964874,-0.1404910534620285,-0.19824880361557007,-0.23515646159648895,0.0681810975074768,0.3957729935646057,0.16493134200572968,-0.08476092666387558,0.06010338291525841,-0.05647905170917511,-0.035307515412569046,0.09130930155515671,0.05897555500268936,-0.049994081258773804,0.05539883300662041,-0.039835359901189804,0.1000639870762825,0.14372675120830536,0.0551154762506485,-0.08806286007165909,0.20228694379329681,-0.012180233374238014,0.023749124258756638,0.09964121133089066,-0.004741881974041462,-0.059107933193445206,-0.009273460134863853,-0.24335041642189026,-0.005114706698805094,0.022365747019648552,-0.05105996131896973,0.010815918445587158,0.06168469414114952,-0.11009713262319565,0.10346633940935135,0.0016953074373304844,-0.05428194999694824,-0.06452789902687073,0.10494661331176758,-0.19947732985019684,-0.05844862759113312,0.12605862319469452,-0.23322974145412445,0.1799495667219162,0.14336608350276947,0.08947101980447769,0.11524045467376709,0.08151689916849136,0.01718270778656006,0.023079391568899155,-0.07901564985513687,-0.17423534393310547,-0.08017699420452118,0.1107105240225792,0.03181904926896095,0.1498994678258896,-0.012751234695315361
-0.13051840662956238,0.008055389858782291,0.010011890903115273,-0.08560087531805038,-0.033486347645521164,-0.009136194363236427,-0.021306630223989487,-0.008867467753589153,0.16332295536994934,-0.14753715693950653,0.16287490725517273,-0.052080776542425156,-0.28546950221061707,-0.10054341703653336,-0.023194875568151474,0.15366321802139282,-0.14745202660560608,-0.1470123827457428,-0.04647590592503548,-0.09851351380348206,0.02541247010231018,0.042729031294584274,-0.0036656055599451065,0.11565538495779037,-0.11260410398244858,-0.3695715367794037,-0.08300358057022095,-0.13943277299404144,-0.11750279366970062,-0.08939972519874573,-0.003693770617246628,0.056584082543849945,-0.17861638963222504,-0.04996410012245178,0.028922222554683685,0.1205914318561554,-0.02580055594444275,0.014320713467895985,0.1580187976360321,0.04536134749650955,-0.14684763550758362,-0.01820390671491623,0.03899255767464638,0.32736504077911377,0.14133132994174957,0.08340221643447876,-0.049637578427791595,-0.006948242895305157,0.11937656998634338,-0.25227877497673035,0.041747238487005234,0.17099250853061676,0.017322616651654243,0.024052996188402176,0.07071644812822342,-0.06497535109519958,0.022692067548632622,0.1122104823589325,-0.24459710717201233,0.03698991984128952,0.011183775961399078,-0.07307733595371246,-0.06223728507757187,-0.027898317202925682,0.21360266208648682,0.13989859819412231,-0.11683932691812515,-0.14966817200183868,0.2144859880208969,-0.20239537954330444,-0.0465872697532177,0.047117929905653,-0.14494763314723969,-0.194509357213974,-0.21920572221279144,0.06172455847263336,0.409404993057251,0.16158083081245422,-0.08367297053337097,0.06782738864421844,-0.043255146592855453,-0.03225772827863693,0.09982326626777649,0.06582367420196533,-0.042003825306892395,0.05321025103330612,-0.040233202278614044,0.10030537843704224,0.14539560675621033,0.040275946259498596,-0.0795343741774559,0.18467329442501068,-0.02219977229833603,0.026790916919708252,0.10819031298160553,-0.017659785225987434,-0.05042107403278351,-0.013325147330760956,-0.24029821157455444,-0.017285186797380447,0.02391030639410019,-0.059463538229465485,0.01568281278014183,0.05362220108509064,-0.09521996974945068,0.10116013139486313,0.0033371057361364365,-0.05673762038350105,-0.06765501946210861,0.10257148742675781,-0.19199055433273315,-0.042487673461437225,0.13078781962394714,-0.22666789591312408,0.20062565803527832,0.14537736773490906,0.07052429020404816,0.1192951574921608,0.07142309099435806,0.02581828646361828,0.011629272252321243,-0.07747839391231537,-0.1764303296804428,-0.09697944670915604,0.09886011481285095,0.04533940926194191,0.14332634210586548,-0.018828777596354485
